"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.00276582599158149,0.00347680742485091,0.0037589719345781,0.00418804461420943,0.0043158709812718,0.004412780481267,0.00456673341872274,0.00480416315015779,0.00476711123766994,0.00493634943155823,0.00498733435363163,0.004849326433864,0.00487891221960488,0.00495712134110434,0.00499440576885381,0.00498014104347671,0.00494995581174835,0.00497828747266391,0.00504842005790597,0.00510917685575588,0.00507750634172299,0.00504079654581411,0.00479468855660981,0.00506266604903,0.00512257335590186,0.00503187854954213,0.00500872710299321,0.00493344246689378,0.00489630128775192,0.00495050897781792,0.00490778086070272,0.00476016278142597,0.00463295579827157,0.00468445240891035,0.0047070917749938,0.0047010918928283,0.0047803040740455,0.00476567399679901,0.00482548707525662,0.00482966280018038,0.00475669342488918,0.00478455449665205,0.00466200451112172,0.00467343996378847,0.00455893007543485,0.00452039466601526,0.00452119711329913,0.00468023454959933,0.00462150435487897,0.00463056581501799,0.00455773056232279,0.0044951664158473,0.00439893297663512,0.00446906195257779,0.00439651357415431,0.00437332466871325,0.00425266694917907,0.00419829317934351,0.00410807340657656,0.00402194687672415,0.00402411731105652,0.00403829503616496,0.0039386789232162,0.00401728872977756,0.00396084936428423,0.00397673061003869,0.00398364029629765,0.00396927895281251,0.00398732252882146,0.00407370401767692,0.00403575359149103,0.0040398892395453,0.00407909758313597,0.00403827157135694,0.00402533061227049,0.00395270788763086,0.00397277202778264,0.00384761576865533,0.00389703019063334,0.0039916462535221,0.00392377713458601,0.0038933248255945,0.00385990998951783,0.00377567556570663,0.0037047182259349,0.00372483342076952,0.0038054534741806,0.00373398518746881,0.00369133031689585,0.00367777271556718,0.00365661408886244,0.00366533364116544,0.00364126333535225,0.0036130224102784,0.00369095231503771,0.00368481292696007,0.00371714951727021,0.00360094976125966,0.00359613601771716,0.00362002139525574,0.00356576474037776,0.00352917216600755,0.0035863475588874,0.00348349263642133
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.00276582599158149,0.00321636874026335,0.0033407369913587,0.00335080350512818,0.0033572317756958,0.00336041991343881,0.00350063448395387,0.00352260850374001,0.00362056836411738,0.0033641586560857,0.00342823462243986,0.00360649941558985,0.0035130678913222,0.00356744972686874,0.00348790822539277,0.00359465568251027,0.00352801872085981,0.00349692903392341,0.00349726407785745,0.00351874022876856,0.0033631618732218,0.00339709289126163,0.00351789915713805,0.00347055700219934,0.00358217105113999,0.00341964739409538,0.00323119864810765,0.00329597607433545,0.00326971525901925,0.0031811548472269,0.00305585790109801,0.00302634778448191,0.00297597995031285,0.00309215386828233,0.00309270127153838,0.00305920646112773,0.00309392732693905,0.00292491127624105,0.00288918042971036,0.0028522206351424,0.00283206484258021,0.00279242567143934,0.00269663732476294,0.00287116953734697,0.00277750144448326,0.00273245814878104,0.00263243985066141,0.00282495748402202,0.0027038516931271,0.00281515192338619,0.00268828061513957,0.00258114055534716,0.0025905995693079,0.00258779786390595,0.00259482910215838,0.00264912228180413,0.00250534138540763,0.00262263265712849,0.00257890365321949,0.00247825678446608,0.00240793329533819,0.00237183929650443,0.00247849310608898,0.00238766602923108,0.00247991152334962,0.00234903737450588,0.00232303473307634,0.00240005610471225,0.00245428498929037,0.00241218868067403,0.00234448943067674,0.00247388526478034,0.00229417747039029,0.00213956878764892,0.0021753024733187,0.0023037078680335,0.00227478665663313,0.0021943510609928,0.0021649776984088,0.00217693594734596,0.00216531200382977,0.00222254831110635,0.00222634908596633,0.00221854824178362,0.00213865594745159,0.00203485937113413,0.00199573421679121,0.00201556806867876,0.00197659546302547,0.00198320813144982,0.0019274925446152,0.00190815139567712,0.00195067828108548,0.0018515638474876,0.00190274543108877,0.00177592390953603,0.00191992959506893,0.00181200655901221,0.00173594428369374,0.00178927938027566,0.00180280512607323,0.00174072857710573,0.00180195593678429,0.00176124720816532
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.00276582599158149,0.00326218886199151,0.00331603802906827,0.00337842942580192,0.00342877590997528,0.00324803992576804,0.00342486078079076,0.00351285540816329,0.00353293543678245,0.00336942354308355,0.0034336567627064,0.00351305330003462,0.00347992118950813,0.00353025601973071,0.00351290161752791,0.00347044422085354,0.00352831406342771,0.00348518986093554,0.00353029045478227,0.00364926957568182,0.00345639015308891,0.00348200698338155,0.0034449403342196,0.00337083915937524,0.00339046133613996,0.00342817225188071,0.00326878716354242,0.00336114513597098,0.0032585431468608,0.00321607636571419,0.00314477414390152,0.00311922924637067,0.00310841572508592,0.00315371884034806,0.0030530845295975,0.00298738577538449,0.00302036153878473,0.00293622771649778,0.00284558496875643,0.0029494596225822,0.00291386184844328,0.00291247203974903,0.00271767248753419,0.00287792404933314,0.00278669122497847,0.00279128168485887,0.00266356886040589,0.00286934343953345,0.00282224105473599,0.00290102759924822,0.00271297689246783,0.00264256385377611,0.0026139827187153,0.00257500241830609,0.002614262859946,0.00262500841688944,0.00257783592513519,0.00271971995647939,0.00256144439891384,0.00250660365588077,0.00254956181311107,0.00247666266328713,0.00248306143424876,0.00243498533168156,0.00251034713506386,0.00237284483171379,0.00249731095604129,0.00240268430008705,0.00253519991967813,0.0024590356009619,0.00237765965775721,0.00248520003875583,0.00228799036279799,0.0021394807206129,0.00220958848477908,0.00231112844700111,0.00230055999858093,0.00226818321989837,0.00222798798225382,0.00222857244399233,0.00223990458660828,0.00225761060143042,0.00224105387311128,0.00218706169260076,0.00217777007496176,0.00208053260983457,0.00203442882570236,0.00201004618521423,0.00190569159438623,0.00201142637246596,0.00196047104813276,0.00198165485310657,0.00200557130895626,0.00186829967708133,0.00183035526317871,0.00190656578544131,0.00189174431694775,0.00184177195885649,0.00175855507896927,0.00182224710852703,0.00180046769193509,0.00174759677537303,0.00180121767056997,0.00176706817128722
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.00276582599158149,0.00386518393923052,0.00426769810510484,0.00465370029094483,0.0049226056881595,0.00496963497022978,0.00508719073841427,0.00519244772790863,0.00532607621420608,0.00537727191137111,0.00532459983283522,0.00543685432326389,0.0054813402199224,0.00567720667954597,0.00579197859765444,0.00590395791096788,0.00604779364499014,0.00581078574222076,0.00590837788571324,0.0058733802728407,0.00591231028777437,0.00594852523364509,0.0059085232886267,0.00607368751118567,0.0061887642701619,0.00614746087258333,0.0061366328705983,0.00627607753786885,0.00629797542245803,0.00627972851074902,0.00632717145793691,0.00635775973589053,0.00641744410633777,0.00634436601506746,0.00637728411118253,0.00643537941067191,0.00644254258683112,0.00638613603626572,0.0062157294428479,0.0062303219222377,0.0063189328840643,0.00627643281536482,0.00642326850665921,0.00654323883926362,0.00652419352025125,0.00652003016849072,0.00646052238498836,0.00637863003997159,0.00631265920402094,0.00629088073531702,0.0062808230554857,0.00636347614559549,0.00638185404465522,0.00621149038333263,0.00625199787832652,0.00611049786994302,0.00604098752842477,0.00609657167014389,0.00604139859246532,0.00596044564015632,0.00592812228219551,0.00589884673301589,0.00587126402770273,0.00584022334036981,0.00581452948243323,0.00575260926992858,0.00575740306534614,0.00573000437331794,0.00577175036966926,0.00577792123715046,0.00570973186927301,0.00572374555419988,0.00567623828105317,0.0056531344588271,0.00558922646034178,0.00555224740325523,0.00559223773716544,0.0055301948192244,0.00554792971117322,0.00558205289617261,0.00556263056558894,0.00555646379366258,0.00556149938601152,0.00554430711706297,0.00544768526059119,0.00540856031562913,0.00535279064930586,0.00522937888018949,0.00512931013161983,0.00507464268339038,0.00500247500210455,0.00493449310944363,0.00492518351097117,0.00485799462019735,0.00480686486651077,0.00472781278233251,0.00468137419969108,0.00465874169387169,0.00454861439178806,0.0045344366495939,0.00455481149714639,0.00449526354770173,0.00451204792046213,0.00442047342621713
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.00276582599158149,0.00338302835556323,0.00354311269141144,0.00386068786309049,0.00383298956790974,0.00394160605811309,0.00408328398270737,0.0042069171745606,0.0042222235387531,0.00406210644485754,0.0040505328086049,0.00412249396877551,0.00424380300748919,0.00442015519463565,0.00446233771485844,0.00449952224598519,0.00455579057960667,0.00446582266487812,0.00464251805444006,0.00468268400019735,0.00460087550373291,0.00455875743970228,0.00449792983226051,0.00455005545415239,0.0047420607842429,0.00473954911520494,0.00459965713985022,0.00455852638072759,0.00449444663739026,0.0044099189675757,0.00432889802461075,0.00429933358934432,0.00426934901081141,0.00428019433525043,0.00418583766267385,0.00422449244633177,0.00422229583314748,0.00413370364614677,0.00417600334834919,0.00418772562565537,0.0041056766366759,0.00411130659800535,0.00392301435251213,0.0039601064543645,0.0039214953328349,0.00395404017269153,0.00392899040325975,0.00403575704609779,0.00393490883584288,0.00396549845387398,0.00395837554912545,0.0038868450554489,0.00396501474103721,0.0038467939831009,0.00386373826896409,0.00378337960208647,0.00361279183333693,0.00360663041020023,0.00345685277475542,0.00352469050711065,0.0034387922238263,0.00348736854738074,0.00348236833157692,0.00338567317979738,0.00335087251327443,0.00337146474348233,0.00339803639431995,0.00327725725597467,0.0033514691420032,0.00322216976701589,0.0032198803351283,0.00333097479116076,0.00320126002013129,0.00311494997842727,0.00314496956033103,0.0031619062462755,0.00317506937492816,0.00317546765180034,0.00310636540304338,0.00318483596312927,0.00320143928495728,0.00323513695609615,0.00325453358726166,0.00318481538754891,0.00312697331499536,0.00305438902080754,0.00306739429199076,0.00303846208305127,0.0029897325951687,0.00298886196876802,0.00291859064258233,0.00295298140325343,0.00297911191761768,0.00288770197607058,0.00288088802764912,0.0029258195317591,0.00294203275814812,0.00290642342982722,0.00274847299566486,0.00281110007891416,0.00281510218738792,0.0027323090667633,0.00278808017283124,0.00270803751838695
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.00276582599158149,0.00306359974480097,0.00291341740964222,0.0030554114890364,0.00300038734921282,0.00304684668289643,0.00318495705843419,0.00309434327280135,0.00314746822199862,0.00296220014284217,0.00300946355951908,0.00310810547503357,0.00320779491497153,0.00322326623800652,0.0031083363710111,0.00311847522682294,0.00320446368695399,0.00318481418976713,0.00309189469355588,0.00316420665872114,0.00316895264789328,0.00297611945188737,0.00295080021691495,0.00305146417311662,0.00307322193918644,0.0029634469836522,0.00286155742982633,0.00282558345461975,0.00276414136544371,0.00286197815586775,0.00284436604709641,0.00270984233976619,0.00262660858594221,0.00265490255059345,0.00262907172515923,0.00257263382229319,0.00266113696116098,0.00263985537105416,0.00254702803426717,0.00253049144739814,0.00255462341038125,0.00248095777359982,0.00246109786810229,0.00251719125014486,0.00235099228363436,0.00237538147461132,0.00223479215092262,0.00238100943973671,0.00242800875243363,0.00242933911528862,0.00236625931025267,0.00232257931476554,0.00224179663966391,0.00229201122281515,0.00224653447270042,0.0022247779424785,0.00215771554187093,0.00222693945276709,0.00217480937110432,0.00217145202069906,0.00208170567378764,0.00203154049373959,0.0020760034149522,0.00207751018022185,0.00206196301503092,0.002003289463237,0.00204012109631644,0.00206973884455921,0.00206953921178847,0.00205163200564401,0.00200494548995949,0.00199712016823272,0.00190408472744613,0.00195881288496276,0.00194115859160026,0.00192268713718607,0.00189895279277118,0.00189265760657678,0.00183947189202935,0.00175917710565171,0.00179794609720999,0.00181841038546264,0.00186646749576446,0.00179084626733057,0.00178273700118505,0.00178718512580955,0.00167093786537272,0.00167299297267924,0.00165537598854871,0.0017518878106561,0.00165801803957053,0.00167143517036327,0.0016752100173284,0.00163388250289084,0.00163080112025836,0.00163471796866729,0.00152966159424043,0.00152617654631142,0.00150591287581588,0.00157422064646068,0.0015347899498149,0.00150058367895085,0.00153564088109026,0.00146095388312945
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.00276582599158149,0.00290156453693055,0.00292561686930377,0.00302604359405389,0.00307532298773561,0.00304579674736561,0.00300907526948908,0.00310436161711386,0.0031098025004673,0.00291450055901399,0.00311995865405882,0.00308241353139215,0.003147158393161,0.00311269367917166,0.00310032501308772,0.00315107289267402,0.00315714008326048,0.00310413303904553,0.00314399099761508,0.00322392129296897,0.00309261816177749,0.00297708047970005,0.00299566064090439,0.00288098527645291,0.00301597604065859,0.00292615893084249,0.0029482661660929,0.00296446698594866,0.00297653195690935,0.0028615912811433,0.00275939990038121,0.00272914702645216,0.00259328049846902,0.00274557320261891,0.00269786540944987,0.00265954140687436,0.00265172615431289,0.00264291815146614,0.00255667011589905,0.00247849595726985,0.00259837158976432,0.00250431543723653,0.00228513596969658,0.0024589138833551,0.00238541177926403,0.00239539829217748,0.00227475761286646,0.00232010533672856,0.00240398339375506,0.00239309746051722,0.00237311743716984,0.00218951795848673,0.00233458596877264,0.00222170954560286,0.00226442612095044,0.00225433746460113,0.00219245872058058,0.00227016814715081,0.00215958416290384,0.00210516088386132,0.00211132265199059,0.00215111407658109,0.0020754388508135,0.00206216987647507,0.00207457299120004,0.00209178855606787,0.00201702574506173,0.00205594222454682,0.00207219193629943,0.00208320146815296,0.0020516000539878,0.00210858252684484,0.00196392172394666,0.00186824946847359,0.0018972577078673,0.00199046345935627,0.00196557149384812,0.00186002824851456,0.00191595876690029,0.00195234869318679,0.00186193442021917,0.00183151860089143,0.00186818634471213,0.00176639533980386,0.00172830873547459,0.00172029679871567,0.00169753906864699,0.00173806121953017,0.00160051199347657,0.00167325098784316,0.0017487466022575,0.00169189391580564,0.00168750515358682,0.00165212836692996,0.00161676419150366,0.00151607143124983,0.00157687988093571,0.00163055173764606,0.0015568062744404,0.00158489534226757,0.00150513775718914,0.00146708806144002,0.00152087195650259,0.00148615818799191
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.00276582599158149,0.00367034584064331,0.00415941196656443,0.00454017184230065,0.00472426789528968,0.00481014599258577,0.0050881792274064,0.00528981520352796,0.00538187931865361,0.00550983575735255,0.00556522966171515,0.00564311667654422,0.0057085169429317,0.00573072036474399,0.00582264958213297,0.00582355422995839,0.00595182451214818,0.00590622660501537,0.00604432468637315,0.00610824634196225,0.00613708511261187,0.0061309680001349,0.00623473056734142,0.00633562868901176,0.00639680151213574,0.00643544980049207,0.00632105403579286,0.00639890813877102,0.0063172430761771,0.00632504632556081,0.00635266752981793,0.00628763140035423,0.0062226568875872,0.00631151911737791,0.00631189082768957,0.00626698289483846,0.00620610049997565,0.00623880734066928,0.00620875598321523,0.00625270378146972,0.0063159564117117,0.00631311689159682,0.00628707817174587,0.00616815155870361,0.00622004865604559,0.00605185152835776,0.0060386407268533,0.00603959002282106,0.00588437350019581,0.0057468139006776,0.00574959703001299,0.00572827208429263,0.00562986668770315,0.00562392817776632,0.00565161355923547,0.00555623558148575,0.0054307111714532,0.00546220979307535,0.00534823901320237,0.0053234681808049,0.00529020126317683,0.0052566568952672,0.00524519810807539,0.00514963227833077,0.00520916972901322,0.00521736932373174,0.00512639524255682,0.00518017057006879,0.00522174181778198,0.00525738272737586,0.00527393896558036,0.00526201985405205,0.00525997787632392,0.00531833203228827,0.00521885896526215,0.00525779973847054,0.00526735824317193,0.00525513250757174,0.00526097028443835,0.00537974295246267,0.00532490139251781,0.0052427489037825,0.00526173270906458,0.00530422369509135,0.00526832299846934,0.00517263064278087,0.00513197496524006,0.00512263520707693,0.00507038659758638,0.00501169401079175,0.0049922870648394,0.00489450882937876,0.00479645744538672,0.00474407444247246,0.00460140744496875,0.00455729331322325,0.00451037208070958,0.00433222054579803,0.00421490304250608,0.00418319173772314,0.004240407857353,0.00419879990647214,0.00416915578429163,0.00419468077127392
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.00276582599158149,0.00314426671822204,0.00336207700613071,0.00374591413426244,0.0036869729989695,0.00385442050507845,0.00387907399019924,0.0039428324065493,0.00402398699080333,0.00402443579175044,0.00405867453022368,0.00405362813506104,0.00425880989250569,0.00427745741958451,0.00426811480964058,0.00427880784536654,0.00432357383364828,0.00425210516050441,0.00434168848162523,0.00436746515715534,0.00428413557173448,0.00412788932206282,0.0041742299361482,0.00422088877622976,0.00423050806789018,0.00406905810734197,0.00404769412805733,0.00401370218326959,0.00398820549936049,0.0038545436485866,0.00394494439925692,0.00385279839804063,0.00378915056470697,0.00392428438506838,0.00381396439602044,0.00387311733447746,0.00376574933472503,0.00386823541609735,0.00370606154118393,0.00376612454246342,0.00357900321280864,0.0036589055984296,0.00366018435941673,0.00355729606917211,0.00349246144545301,0.00355081269725815,0.00341027401502816,0.00352975565200679,0.00338669809204703,0.00343559508115886,0.00352205077942851,0.00342949079526865,0.00341076170390694,0.00343028736193462,0.00338113627863294,0.00349663882696071,0.00349448424753961,0.00347728848112732,0.00343365809902715,0.00337031317143113,0.00337139516774638,0.00342825957414404,0.00340259640388628,0.003417481555149,0.00335982204933325,0.0033429694767006,0.00333255657244619,0.0033915293260155,0.00334782337246453,0.0033123910381015,0.00324739883178971,0.00326954014463626,0.00320839877604123,0.00313869386288205,0.00310138377756973,0.0031132924553881,0.00314229882608468,0.00312466855017813,0.00303830301567595,0.00302145683146495,0.00312103232824727,0.00309321659825541,0.00310574477838053,0.00313681178218908,0.0031486889715225,0.00313893367059423,0.00311892594693063,0.003106981931335,0.00307492731245978,0.00307466874584745,0.0029604843172239,0.00291803961468528,0.00287705373748675,0.00278207391082745,0.00273249960851537,0.00266632924315825,0.00279000390864409,0.00273262313868266,0.00266385179437748,0.002660159251484,0.00264812219320007,0.00265482232180807,0.00268512273878393,0.00260164896805215
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.00276582599158149,0.00301071463786571,0.0029227835364353,0.00305240069413989,0.00307467010943331,0.00305753118782161,0.00305233997777431,0.00303324360333213,0.00319383536251119,0.0029090884373224,0.00302403343210572,0.00314803358943204,0.00312920115600679,0.00316838705362967,0.00314616247528275,0.00311137328714393,0.00314352969167707,0.00308384579868291,0.00309842802549803,0.00318908840110398,0.00307865048033345,0.00306189892602045,0.00294321037404757,0.00295158329391393,0.00301899008219814,0.00286366723257967,0.00282531086750727,0.00298158017627398,0.00300647950214249,0.00288534535541898,0.00278885237819236,0.00263362774138442,0.0026760118028006,0.00275182761148178,0.0027287447884456,0.0026339171675195,0.00265760194767532,0.00262806878788781,0.00252624459793279,0.00254994085209696,0.00251761229017429,0.00237190067872976,0.00247180061306622,0.00252173737653312,0.00237606481057354,0.00233499006778637,0.00229419126146652,0.00237417678228005,0.00229718109044379,0.00240069979522154,0.00231357741284607,0.00220250707847061,0.00221844550563425,0.00230477268951817,0.00227994283899616,0.00218832496712031,0.00217378811272571,0.00229791614588256,0.0021651722123504,0.00213361242018923,0.00213830820091909,0.00211488665657123,0.00217198658809023,0.00200682183413466,0.00212980449481724,0.00213372100621433,0.00207070699845661,0.00204189096261375,0.00207366522459943,0.00217328722898648,0.00207316240581508,0.00208235198751763,0.00193834074144895,0.00194031172969754,0.00192006573252725,0.00188187225475558,0.0018728419794082,0.00189500644798471,0.001857182775146,0.00183086390831823,0.0018686900765186,0.00182492599641229,0.00183713759089626,0.00188600522988026,0.00182874135690978,0.00176436276418566,0.00168873435191776,0.00166413676025417,0.00166733884752093,0.0016965686050536,0.00166710456010299,0.00170456536456029,0.0016174993216455,0.00165064169787534,0.0015583290785142,0.00156835299163724,0.00156981684955124,0.00150993997003366,0.0014697408969647,0.00156515609258242,0.00151231770751931,0.00146028420366752,0.00144652187354893,0.001516222401409
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.00276582599158149,0.00293067157814523,0.00303489035739133,0.00296680878307717,0.00300835941526194,0.00284309170628339,0.0030185351275794,0.00308315940102589,0.00306988259374247,0.00300422027612064,0.00312647319221349,0.00317707734624145,0.003220278392624,0.00308619279449018,0.00307368580006904,0.00307873791401071,0.00309376092151577,0.0031194646699437,0.00311843067543,0.00325582953615618,0.00308965286019149,0.00309962793385613,0.00310702349622893,0.00301876878184032,0.00306111215019279,0.00292015622080668,0.00290262049229618,0.0029012978471308,0.00301805334551535,0.00287044359984786,0.00275832307629439,0.00268313607895536,0.00272522801365613,0.00276910345489734,0.0026160583832388,0.00258359421560266,0.00273090119597624,0.00255094868519575,0.00243394644389704,0.00239087481134298,0.00255342881043095,0.00249978858545464,0.00234521603267377,0.00251471659130121,0.0024069745528893,0.00243297658323441,0.0023757229888374,0.00240479894795529,0.00235769395914926,0.0023841955686969,0.00232549367733821,0.00230580820590881,0.00231413664279366,0.00233959510224957,0.0022994430952554,0.00223605674467137,0.00222915637055574,0.00239382508316918,0.00215187081548476,0.00211988757047217,0.00208733599107439,0.00210409553551034,0.00213685431764371,0.00207012481342101,0.00209375568176355,0.00207293913327977,0.00203842526600723,0.00209511858579819,0.00211907113816773,0.0021723422482049,0.00205957440761181,0.0020617562822914,0.00194124994478921,0.00191451142052817,0.0018218533143994,0.00193269756490809,0.00188524397341819,0.00191160676497844,0.00189166004058597,0.00184416770692972,0.00189903062402189,0.00193551861560641,0.00188900136244083,0.00190239250574013,0.00175783848889388,0.00167741731061409,0.00166326983803961,0.0016964234899233,0.00162019920305124,0.00164963616551074,0.00161993666424985,0.0017620870325037,0.00170537059241708,0.00164676568526655,0.00156166707386214,0.00159600061248386,0.00162397875613692,0.00157584893985558,0.00151645760548376,0.00157619997362647,0.00154612872993331,0.00143466311421954,0.00154156718808864,0.0014767288619793
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.00276582599158149,0.00374984465925943,0.00409172786514282,0.00445083120872195,0.00478397624597756,0.00483385365071111,0.00493234153224617,0.00525108870421357,0.00538433280717032,0.00550119022541428,0.00555293366918376,0.00562289645794431,0.0056924754433367,0.00586810830858677,0.00597575199805728,0.00592610132139462,0.00595718302677313,0.00589746468499939,0.00587172988162681,0.00586153400947504,0.00592213708972195,0.00596904610811428,0.00586954877928981,0.00588159924763611,0.00591127278173351,0.00594487429284179,0.00588652950699149,0.00589317898930457,0.00591911274244265,0.00574757643799454,0.0056867339466987,0.00567336993930613,0.00560015831542197,0.00566534194971876,0.00559621477526248,0.00562339780199301,0.0055825201065039,0.00551286470112263,0.00540567897413296,0.00536273242245142,0.00548542237179609,0.00548662324602753,0.0054879801790279,0.00542625246123641,0.00540218079551715,0.00547211264818184,0.0054804895660454,0.00549327919913239,0.00548273329216448,0.00542008697417327,0.00538722474856931,0.00534810910594616,0.00522371098295436,0.00527398304455879,0.00537499601475729,0.00535790119212623,0.00522562751715276,0.00530051232629815,0.00524308003386951,0.0052865102085072,0.00526295006386446,0.00536616772069308,0.00533502784225245,0.005326933282151,0.00537748324340812,0.00528963415767401,0.00531866219548519,0.00528693834595732,0.00537835631180783,0.00545606535911357,0.00537607449081148,0.00549015218984301,0.00555653372212114,0.00544676765239115,0.00550658862810457,0.00543177893364933,0.00553261365176553,0.00556689755337307,0.00558410345305553,0.00571203438947789,0.00565031785214411,0.00575648644300265,0.00580777495047087,0.00570026628008657,0.00570297492369915,0.00564254490907004,0.00558876800894349,0.00562068079825959,0.0056258670111398,0.00565553670253321,0.00568778561852376,0.00562821375951325,0.0055911293751679,0.00566590445580391,0.0056481599130014,0.00563849071580035,0.00557311249980054,0.00560635947854023,0.00559060244677026,0.00561048222075679,0.00564854400531782,0.00568564096659008,0.00570065558463665,0.0056861612903279
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.00276582599158149,0.00329299018875631,0.00334981002181518,0.00363757929283859,0.00374605450952433,0.00373068175788537,0.00373124494423084,0.00400793134036312,0.00415389161117972,0.00401969456298784,0.00405277103198084,0.00408636078897017,0.00421530333386148,0.00416761898760494,0.00412795166344746,0.0042123205275725,0.00432706057071759,0.00422824209727432,0.00426569976452794,0.00428739247647256,0.00420912061479538,0.00426474887104615,0.00425546096310501,0.00435993790538175,0.00436065784411711,0.00432821175175291,0.00426346875360084,0.00425263100021942,0.00418953178156215,0.0042521433029399,0.00427018580056088,0.00434728775501885,0.00425489870923758,0.00422915041149875,0.00405146198754698,0.00404340623078841,0.00408563236621232,0.004031276359148,0.00399514629790469,0.00397742440503624,0.00395740850543498,0.00395448140661822,0.00397045587941783,0.00411302684295653,0.00399986686729182,0.00391969799063382,0.00390352440237588,0.00393519656115188,0.00392053025012148,0.00392925734305677,0.00391623303216186,0.00395520722942441,0.00387509310249857,0.00383412618612943,0.00375991544319457,0.0037050531616992,0.00373476429168301,0.0036966971227744,0.00364895995621635,0.00351232559159816,0.0034070705436894,0.00345835004382743,0.00343650226601937,0.00335249068704363,0.003305790076148,0.00324326367475352,0.00324536728361721,0.00325113716132178,0.00321750491801438,0.00332507484157195,0.00331814080856469,0.00334251172589728,0.00320276572181254,0.00310271985883291,0.00318596995947413,0.00315816258110628,0.003207988084577,0.00314234862562276,0.00319559470637982,0.00309379679397131,0.0030182422911414,0.00302994657389557,0.00300444357814763,0.00303605396784663,0.0029846360816826,0.00301535386133076,0.00293301304198924,0.00284660303993067,0.00281992018202448,0.00292734750460355,0.0028888929238872,0.002865058609596,0.00281049810015694,0.00285881626441753,0.00279428225202707,0.00275443047055246,0.00281312960511688,0.00268507914952807,0.00259646783675068,0.00262100102853471,0.00259883544319748,0.00257860567530516,0.00257050362886229,0.00254021163210969
